id,incident_station_area,incident_ward,intersection,latitude,longitude,property_use
loc1707017,224,31,Woodbine Ave / Cosburn Ave,43.69644,-79.31743,901
loc1707018,143,8,Dufferin St / Stanstead Dr,43.76329,-79.4657,901
loc1707019,411,7,Weston Rd / Toryork Dr,43.75334,-79.54271,837
loc1707020,145,9,Wilson Ave / Transit Rd / Billy Bishop Way,43.73338,-79.45286,521
loc1707021,343,21,Tyrrel Ave / Greensides Ave,43.67728,-79.42868,302
loc1707022,116,24,Esther Shiner Blvd / Old Leslie Ny Hospital Ramp,43.76944,-79.36487,906
loc1707023,444,3,Eglinton Ave W / Centennial Park Blvd,43.65583,-79.59841,896
loc1707024,112,10,Bathurst St / Rockford Rd / Dewlane Dr,43.78592,-79.44605,848
loc1707025,435,6,Islington Ave / Birmingham St,43.60327,-79.50631,902
loc1707026,432,5,The Queensway / The East Mall,43.61642,-79.54629,526
loc1707027,111,24,Bayview Ave / Feldbar Crt,43.78387,-79.39192,846
loc1707028,146,12,HWY 400 / 401 C E 400 S Ramp,43.7134,-79.51527,902
loc1707029,114,23,Yonge St / North York Blvd,43.76669,-79.41225,405
loc1707030,115,34,Leslie St / Leslie N 401 C W Ramp,43.76658,-79.36312,901
loc1707031,233,26,DVP / Dvp S Eglinton W Ramp / Wynford Dr,43.72674,-79.33061,896
loc1707032,145,10,Wilson Ave / Champlain Blvd,43.73515,-79.44462,321
loc1707033,115,34,HWY 401 / 401 C W Dvp 404 Ramp,43.76855,-79.32754,902
loc1707034,321,26,Millwood Rd / Bessborough Dr,43.7049,-79.37116,301
loc1707035,113,33,Alamosa Dr / Geraldton Cres,43.78603,-79.37532,301
loc1707036,445,5,Smithwood Dr / Belgrove Dr,43.64189,-79.55178,301
loc1707037,213,44,Ponymeadow Ter / Pictorial St,43.79729,-79.18189,905
loc1707038,244,40,Pinemeadow Blvd / Bridletowne Crcl,43.79312,-79.31794,303
loc1707039,232,37,Ellesmere Rd / Midland Ave,43.76792,-79.27111,404
loc1707040,412,1,Albion Rd / Indian Line,43.74775,-79.63653,909
loc1707041,441,2,Carlingview Dr / Meteor Dr,43.68081,-79.59285,639
loc1707042,244,40,Warden Av N 401 C W Ramp / Warden Av S 401 C W Ramp / Warden Av 401 C W Ramp,43.77117,-79.30596,903
loc1707043,146,12,Jane St / Gordon Mackay Rd / Falstaff Ave,43.71546,-79.50722,498
loc1707044,122,25,Ballyronan Rd / Merredin Pl,43.74844,-79.35618,901
loc1707045,232,37,Dorcot Ave / Munson Cres,43.75814,-79.26323,301
loc1707046,323,29,Danforth Ave / Greenwood Ave,43.68148,-79.33238,334
loc1707047,226,32,Kingston Rd / Southwood Dr / Main St,43.67889,-79.29802,503
loc1707048,411,7,High Meadow Pl / Signet Dr,43.75573,-79.53757,897
loc1707049,421,11,Glenvalley Dr / Pearen St,43.68745,-79.49341,301
loc1707050,415,2,Heatherglen Rd / Bairstow Cres,43.72184,-79.58277,301
loc1707051,223,36,Markham Rd / Kingston Rd,43.73878,-79.21704,848
loc1707052,435,6,Daisy Ave / Twenty Sixth St,43.5982,-79.52514,901
loc1707053,113,24,Hines Dr / Sexton Cres,43.8013,-79.34776,901
loc1707054,421,11,Weston Rd / Black Creek Dr / Humber Blvd,43.68336,-79.48031,941
loc1707055,245,37,Birchmount Rd / Exford Dr,43.75465,-79.28775,301
loc1707056,243,41,McCowan Rd / Commander Blvd,43.79612,-79.26151,896
loc1707057,426,14,Queen St W / Lansdowne Ave,43.64058,-79.43667,322
loc1707058,433,6,Royal York Rd / Judson St,43.61617,-79.49837,323
loc1707059,225,36,Kingston Rd / Glen Everest Rd,43.69755,-79.25679,323
loc1707060,422,13,Dundas St W / Scarlett Rd,43.66552,-79.49921,323
loc1707061,234,43,Lawrence Ave E / Galloway Rd,43.76615,-79.19643,303
loc1707062,233,34,Roywood Dr / Fortrose Cres,43.76578,-79.32946,302
loc1707063,313,27,Scholfield Ave / Maclennan Ave / Edgar Ave,43.68339,-79.37715,848
loc1707064,435,6,Ninth St / Morrison St,43.59791,-79.50665,301
loc1707065,234,43,Rowatson Rd / Fareham Cres,43.74984,-79.20279,301
loc1707066,315,19,Euclid Ave / Ulster St,43.65907,-79.41274,302
loc1707067,323,29,Danforth Ave / Linnsmore Cres,43.68206,-79.32978,331
loc1707068,234,43,Galloway Rd / Montoro Lane,43.76267,-79.19499,323
loc1707069,333,28,Queen St E / George St / Moss Park Trl,43.65396,-79.37208,848
loc1707070,341,15,Oakwood Ave / Ashbury Ave,43.69061,-79.43996,901
loc1707071,213,43,Neilson Rd / Neilson Rd N 401 C W Ramp,43.79407,-79.21595,999
loc1707072,116,34,Leslie St / Leslie S 401 C E Ramp,43.76594,-79.36262,812
loc1707073,234,43,Livingston Rd / Guildwood Pkwy,43.74751,-79.19924,134
loc1707074,132,16,Bathurst St / Marquette Ave,43.73409,-79.4332,999
loc1707075,221,35,Danforth Rd / Horton Blvd,43.73589,-79.24692,901
loc1707076,225,35,Danforth Rd / Lily Cup Ave,43.70213,-79.27128,896
loc1707077,412,2,Rexdale Blvd / Queen's Plate Dr / Woodbine Track Access,43.71916,-79.60346,850
loc1707078,411,7,HWY 400 / 401 E 400 N Ramp / 401 C W 400 S Ramp,43.71782,-79.51947,896
loc1707079,116,34,HWY 401 / 401 C W Leslie N Ramp,43.76696,-79.35422,901
loc1707080,132,15,Flemington Rd / Pengarth Crt,43.72186,-79.44856,848
loc1707081,231,43,Peking Rd / Blakemanor Blvd,43.75086,-79.22303,848
loc1707082,311,27,Shaftesbury Ave / Ottawa St,43.68268,-79.38814,302
loc1707083,146,7,Chalkfarm Dr / Marlington Cres,43.72552,-79.5132,302
loc1707084,122,25,York Mills Rd / Scarsdale Rd,43.75349,-79.35749,897
loc1707085,123,25,Overland Dr / Paperbirch Dr,43.73245,-79.34838,898
loc1707086,441,4,Dixon Rd / Chetta Pl / Wincott Dr,43.6958,-79.55216,902
loc1707087,345,19,Delaware Ave / Shanly St,43.66459,-79.42933,302
loc1707088,321,26,Donegall Dr / Fleming Cres,43.70719,-79.37443,301
loc1707089,234,44,Ling Rd / Morningside Ave,43.76661,-79.18566,323
loc1707090,415,2,Haas Rd / Brydon Dr,43.71702,-79.57249,994
loc1707091,433,6,Cremorne Ave / Evans Ave,43.62075,-79.50154,301
loc1707092,146,7,Dallner Rd / Loney Ave,43.72234,-79.51487,301
loc1707093,314,27,Gerrard St E / O'Keefe Lane,43.65922,-79.38146,323
loc1707094,231,43,Hogan Dr / Golfhaven Dr,43.76608,-79.21593,301
loc1707095,313,27,Mount Pleasant Rd / Jarvis St / Ted Rogers Way / Charles St E,43.66997,-79.37991,323
loc1707096,442,11,Weston Rd / Clouston Ave,43.69471,-79.50638,651
loc1707097,443,4,Twyford Rd / Sir Williams Lane,43.66532,-79.54149,301
loc1707098,445,5,Dundas St W / Michael Power Pl / Royalavon Cres / Michael Power Park Trl,43.64525,-79.53195,331
loc1707099,133,15,Lawrence Ave W / Caledonia Rd,43.71148,-79.4666,901
loc1707100,413,1,Silverstone Dr / Mount Olive Dr,43.74631,-79.58817,901
loc1707101,332,20,John St / Wellington St W,43.64528,-79.38925,848
loc1707102,423,17,Turnberry Ave / Algarve Cres,43.67815,-79.4658,901
loc1707103,243,38,HWY 401 / Mccowan Rd S 401 C E Ramp,43.78113,-79.25337,896
loc1707104,332,20,University Ave / Queen St W,43.65085,-79.38663,901
loc1707105,244,40,Sheppard Ave E / Warden Ave,43.77873,-79.30791,901
loc1707106,331,20,Queen St W / Augusta Ave,43.64807,-79.39968,334
loc1707107,433,5,The Queensway / High St,43.63064,-79.48307,891
loc1707108,146,7,Weston Rd / Flindon Rd,43.72067,-79.53748,504
loc1707109,345,17,Geary Ave / Salem Ave N / Hepc,43.67023,-79.4356,301
loc1707110,314,27,Isabella St / Church St,43.66835,-79.38206,323
loc1707111,311,27,Mount Pleasant Rd / Glenrose Ave,43.68941,-79.38308,301
loc1707112,125,26,Gateway Blvd / Sunny Glenway,43.71075,-79.33124,323
loc1707113,344,19,Bloor St W / Crawford St,43.66278,-79.42206,151
loc1707114,331,19,Queen St W / Gore Vale Ave / Trinity Bellwoods Park Trl,43.6457,-79.41149,321
loc1707115,221,35,Midland Ave / Verdun Ave,43.72889,-79.25571,999
loc1707116,244,34,404 401 X W Ramp / 404 S 401 C W,43.76818,-79.33987,896
loc1707117,214,42,HWY 401 / HWY 401,43.797,-79.19221,901
loc1707118,415,2,Racine Rd / Taber Rd,43.71666,-79.57848,405
loc1707119,116,24,Sheppard Ave E / Bessarion Rd / Burbank Dr,43.7692,-79.37665,543
loc1707120,244,40,Dobbin Rd / Commons Dr,43.77279,-79.31852,301
loc1707121,242,41,Kenhatch Blvd / Rooksnest Trl,43.80161,-79.26291,302
loc1707122,411,7,Kenhar Dr / Fenmar Dr,43.75981,-79.54955,653
loc1707123,234,43,Galloway Rd / Montoro Lane,43.76267,-79.19499,849
loc1707124,314,27,Dundas Sq / Victoria St,43.65603,-79.37948,151
loc1707125,413,1,Thistle Down Blvd / Kenhill Dr,43.74135,-79.55372,301
loc1707126,146,9,Wilson Ave / Ridge Rd / Roding Park Trl,43.72395,-79.49415,301
loc1707127,314,27,Centre Ave / Edward St,43.65572,-79.38744,405
loc1707128,233,34,DVP / Lawrence Ave E / Dvp S Lawrence E Ramp / Lawrence W Dvp S Ramp,43.73946,-79.33228,896
loc1707129,421,0,Weston Rd / Oxford Dr,43.68792,-79.49202,321
loc1707130,325,28,Spruce St / Exchange Lane,43.66339,-79.36671,863
loc1707131,114,23,Finch Ave W / Eldora Ave,43.77888,-79.41958,311
loc1707132,341,15,Vaughan Rd / Robina Ave,43.69154,-79.4389,301
loc1707133,223,36,Highcliff Cres / Scarboro Cres,43.70672,-79.24509,336
loc1707134,231,43,Dalehurst Ave / Brimorton Dr,43.7708,-79.21431,301
loc1707135,115,33,Forest Manor Rd / George Henry Blvd,43.77357,-79.34459,323
loc1707136,212,42,Casemore Rd / Harvest Moon Dr,43.82173,-79.21226,301
loc1707137,315,19,Gore St / Clinton St,43.65471,-79.41367,331
loc1707138,226,32,Cassels Ave / Golfview Ave,43.67952,-79.30782,302
loc1707139,323,29,Wolverleigh Blvd / Coxwell Ave,43.68498,-79.3243,302
loc1707140,413,1,Calstock Dr / Alhart Dr,43.73658,-79.55263,301
loc1707141,331,19,King St W / Sudbury St,43.64099,-79.41724,303
loc1707142,325,27,Sherbourne St / Shuter St / Moss Park Trl,43.65616,-79.37012,323
loc1707143,422,11,Eileen Ave / Gailmort Pl,43.66643,-79.50444,301
loc1707144,332,28,Bay St / Adelaide St W,43.64989,-79.38081,903
loc1707145,146,7,Jane St / William Cragg Dr,43.72236,-79.50898,323
loc1707146,426,14,King St W / Wilson Park Rd,43.63664,-79.44157,321
loc1707147,334,20,Lower Spadina Ave / Queens Quay W / Martin Goodman Trl,43.63765,-79.39189,323
loc1707148,244,40,Earlton Rd / Pently Cres,43.77941,-79.28773,902
loc1707149,115,33,Sheppard Ave E / Parkway Forest Dr,43.77583,-79.34372,498
loc1707150,243,42,Glenstroke Dr / Lockdare St,43.79021,-79.24891,301
loc1707151,441,2,Disco Rd / Attwell Dr,43.70134,-79.60895,623
loc1707152,234,43,Overture Rd / Pilot St,43.76191,-79.19799,355
loc1707153,331,19,Strachan Ave / Richmond St W,43.64432,-79.41281,302
loc1707154,211,42,Crow Trl / Wingarden Crt,43.81198,-79.22676,323
loc1707155,122,25,Chipstead Rd / Tahoe Crt,43.74908,-79.37018,301
loc1707156,224,31,Lumsden Ave / Barrington Ave,43.69513,-79.30348,323
loc1707157,443,4,Poplar Heights Dr / Vancho Cres,43.67815,-79.53509,301
loc1707158,141,8,Romfield Lane / Romfield Dr,43.76206,-79.49311,303
loc1707159,326,30,Leslie St / Commissioners St / Martin Goodman Trl,43.65651,-79.32634,617
loc1707160,344,20,Lowther Ave / St George St,43.66982,-79.40076,323
loc1707161,411,7,Weston Rd / Zappacosta Dr,43.75085,-79.54213,323
loc1707162,441,4,Willowridge Rd / Richgrove Dr,43.67571,-79.56843,848
loc1707163,423,11,Keele St / Hirons St,43.66954,-79.46632,341
loc1707164,145,2,HWY 401 / HWY 401 / Islington Ave,43.70933,-79.55229,901
loc1707165,115,34,HWY 401 / 401 C W Leslie N Ramp,43.76696,-79.35422,901
loc1707166,331,19,Queen St W / Manning Ave,43.64629,-79.40858,521
loc1707167,322,29,Athlone Rd / Cosburn Ave,43.6925,-79.3357,301
loc1707168,214,44,HWY 401 / 401 C W Meadowvale Rd Ramp,43.79753,-79.15943,901
loc1707169,112,23,Altamont Rd / Blake Ave,43.78091,-79.42746,301
loc1707170,112,23,Yorkview Dr / Wallbridge Crt,43.77271,-79.43947,301
loc1707171,442,11,Ranwood Dr / Gary Dr,43.71092,-79.5196,301
loc1707172,245,37,Canlish Rd / Ellendale Dr,43.75869,-79.28574,301
loc1707173,232,37,Progress Ave / Schick Crt,43.77467,-79.26601,499
loc1707174,131,16,Jedburgh Rd / St Germain Ave,43.73115,-79.40754,302
loc1707175,426,14,Parkside Dr / Constance St,43.64828,-79.45766,301
loc1707176,421,11,Weston Rd / Dennis Ave,43.68508,-79.48567,331
loc1707177,313,29,Pretoria Ave / Broadview Ave,43.67842,-79.35842,321
loc1707178,333,30,Munition St / Commissioners St,43.6463,-79.35023,891
loc1707179,413,1,Kipling Ave / Kidron Valley Dr,43.75623,-79.58835,323
loc1707180,421,12,Keele St / Ewart Ave,43.68675,-79.47358,301
loc1707181,242,41,Richmond Park Blvd / Redhead Cres,43.8141,-79.26534,301
loc1707182,122,25,Proudbank Millway / Anvil Millway,43.7501,-79.38267,303
loc1707183,111,24,Nipigon Ave / Michigan Dr,43.79988,-79.40738,848
loc1707184,146,15,Winston Park Blvd / Deverell Cres,43.72707,-79.47098,904
loc1707185,225,36,Glen Everest Rd / Fishleigh Dr,43.69947,-79.25385,322
loc1707186,211,42,Staines Rd / Starry Cres,43.83459,-79.22824,301
loc1707187,425,13,St Olave's Rd / Windermere Ave,43.64264,-79.47626,301
loc1707188,224,32,Danforth Ave / Amroth Ave,43.68595,-79.31168,521
loc1707189,233,34,Railside Rd / Codeco Crt,43.73592,-79.32716,902
loc1707190,332,20,Spadina Ave / Richmond St W,43.64781,-79.39597,891
loc1707191,342,17,Earlsdale Ave / Glenholme Ave,43.68482,-79.44104,311
loc1707192,323,30,Oakvale Ave / Lydia Crt,43.67883,-79.33537,323
loc1707193,143,10,Dufferin St / Stanstead Dr,43.76329,-79.4657,321
loc1707194,145,9,Carl Hall Rd / John Drury Dr,43.74639,-79.48204,901
loc1707195,422,13,Dundas St W / Priscilla Ave,43.66566,-79.4896,898
loc1707196,115,33,Victoria Park Ave / Consumers Rd / Meadowacres Dr,43.77194,-79.32152,896
loc1707197,143,10,Bathurst St / Bainbridge Ave,43.75076,-79.43734,846
loc1707198,121,25,HWY 401 / Yonge St / Yonge St N 401 C W Ramp,43.75381,-79.40844,837
loc1707199,433,6,Portland St / Buckingham St / Wesley St,43.61976,-79.49651,909
loc1707200,332,20,Queen St W / Beverley St,43.64968,-79.39216,151
loc1707201,241,24,Mentor Blvd / Picola Crt,43.80347,-79.34794,901
loc1707202,115,34,HWY 401 / 401 C W Leslie N Ramp,43.76696,-79.35422,901
loc1707203,245,37,Burritt Rd / Manhattan Dr,43.74776,-79.29901,902
loc1707204,215,44,Beechgrove Dr / Bethley Dr,43.76923,-79.15933,301
loc1707205,435,6,Lake Shore Blvd W / Sixth St,43.60101,-79.50414,335
loc1707206,444,3,HWY 427 / 427 X S 427 C S,43.6456,-79.56369,903
loc1707207,342,17,Laughton Ave / Rutland St,43.67246,-79.45669,848
loc1707208,211,41,Middlefield Rd / McNicoll Ave,43.82012,-79.2621,903
loc1707209,445,3,Mooreshead Dr / Mulgrove Dr,43.64265,-79.56816,896
loc1707210,113,24,Don Mills Rd / Finch Ave E / Skymark Park Trl,43.79266,-79.35474,903
loc1707211,221,35,Kennedy Rd / Brenda Cres,43.7175,-79.26166,902
loc1707212,413,1,Albion Rd / Westmore Dr,43.74364,-79.60392,896
loc1707213,133,12,Keele St / Lawrence Ave W,43.70866,-79.47806,901
loc1707214,333,30,Commissioners St / Don Roadway,43.64853,-79.34504,846
loc1707215,242,41,McCowan Rd / Finch Ave E,43.80803,-79.26651,896
loc1707216,332,20,Queen St W / John St,43.6499,-79.39114,999
loc1707217,333,30,Commissioners St / Don Roadway,43.64853,-79.34504,902
loc1707218,222,35,Warden Ave / Sherry Rd,43.72329,-79.28574,603
loc1707219,323,29,Milverton Blvd / Marlow Ave,43.68393,-79.3375,301
loc1707220,134,16,Birdsall Ave / St Clements Ave,43.71117,-79.40725,902
loc1707221,146,9,Wilson Ave / Privet Rd,43.72278,-79.49939,301
loc1707222,141,8,Ian Macdonald Blvd / York Blvd,43.77354,-79.49945,137
loc1707223,426,14,Melbourne Ave / Dufferin St,43.6406,-79.42801,323
loc1707224,142,9,Sheppard Ave W / Seeley Dr,43.74311,-79.49424,323
loc1707225,413,1,Westmore Dr / Brownridge Cres,43.73252,-79.60005,301
loc1707226,343,21,Bathurst St / Lonsmount Dr,43.68809,-79.4203,301
loc1707227,111,0,Steeles Ave E / Conacher Dr,43.80225,-79.40089,301
loc1707228,442,11,Weston Rd / John St,43.7006,-79.51779,323
loc1707229,242,41,Duxbury Dr / Staverton Crt,43.82442,-79.29583,303
loc1707230,132,16,Mona Dr / Glengrove Ave W,43.71605,-79.41783,848
loc1707231,235,37,Innismore Cres / Bardwell Cres,43.73586,-79.30288,301
loc1707232,114,24,Finch Ave E / Kenneth Ave / Doris Ave,43.78048,-79.41232,365
loc1707233,325,27,Dundas St E / Sherbourne St,43.65829,-79.37103,321
loc1707234,242,41,Port Royal Trl / Truro Cres,43.82214,-79.29332,302
loc1707235,342,17,Earlscourt Ave / Hope St,43.68138,-79.44923,301
loc1707236,225,35,Noganosh Rd / Patterson Ave,43.69743,-79.27759,301
loc1707237,225,36,South Woodrow Blvd / Pinegrove Ave,43.69911,-79.26022,301
loc1707238,441,2,HWY 401 / 401 X W 427 X S Ramp,43.68351,-79.57441,901
loc1707239,132,15,Ranee Ave / Khedive Ave,43.72661,-79.43312,301
loc1707240,133,15,Caledonia Rd / Bentworth Ave,43.71957,-79.46863,896
loc1707241,243,37,HWY 401 / HWY 401,43.77721,-79.27347,901
loc1707242,442,11,Weston Rd / Wright Ave / Wilby Cres,43.69834,-79.51132,404
loc1707243,145,10,Wilson Ave / Collinson Blvd,43.73676,-79.43702,901
loc1707244,235,37,Craigton Dr / Rannock St,43.72794,-79.30048,901
loc1707245,334,20,Spadina Ave / Fort York Blvd / Bremner Blvd,43.64056,-79.393,896
loc1707246,235,37,Elm Bank Rd / Singleton Rd,43.73496,-79.29871,848
loc1707247,435,6,Kipling Ave / Birmingham St,43.60068,-79.51802,837
loc1707248,242,41,Middlefield Rd / McNicoll Ave,43.82012,-79.2621,896
loc1707249,114,23,Yonge St / Byng Ave,43.77659,-79.41475,510
loc1707250,244,40,Birchmount Rd / Sheppard Ave E,43.78105,-79.29811,848
loc1707251,426,14,St Clarens Ave / Northern Pl / Wyndham St,43.64735,-79.43728,848
loc1707252,341,15,Glenholme Ave / Greyton Cres / Gloucester Grv,43.69532,-79.44468,321
loc1707253,326,30,Lake Shore Blvd E / Carlaw Ave,43.65496,-79.33743,602
loc1707254,331,19,Mitchell Ave / Tecumseth St,43.64532,-79.40607,323
loc1707255,344,19,Barton Ave / Crawford St,43.66562,-79.42327,303
loc1707256,212,44,Good Rd / Graybark Cres,43.79464,-79.18429,301
loc1707257,244,40,Kennedy Rd / Marilyn Ave,43.78725,-79.29008,323
loc1707258,244,40,Birchmount Rd / Finch Ave E,43.799,-79.30598,848
loc1707259,213,42,Sheppard Ave E / Neilson Rd,43.79812,-79.21767,901
loc1707260,133,12,Lawrence Ave W / De Marco Blvd,43.70581,-79.49023,848
loc1707261,232,37,Ellesmere Rd / Birkdale Rd,43.76894,-79.2665,898
loc1707262,331,19,Lakeview Ave / Harrison St,43.65061,-79.42323,302
loc1707263,211,42,Wharnsby Dr / Kayak Cres,43.82229,-79.227,301
loc1707264,313,27,Sherbourne St / Carlton St,43.66319,-79.37306,891
loc1707265,333,30,Unwin Ave / Cherry St,43.63906,-79.34666,844
loc1707266,231,38,Lawrence Ave E / Bellamy Rd N,43.75772,-79.23527,102
loc1707267,426,14,Glenavon Rd / Dowling Ave,43.6359,-79.43832,323
loc1707268,325,27,Dundas St E / Mutual St,43.65682,-79.37567,323
loc1707269,134,22,Mount Pleasant Rd / Eglinton Ave E,43.70841,-79.3902,403
loc1707270,235,34,Saddle Ridge Dr / Bartley Dr,43.72288,-79.30407,301
loc1707271,412,2,HWY 427 / 427 N Finch Ramp,43.72906,-79.62583,301
loc1707272,433,6,Park Lawn Rd / Lake Shore Blvd W / Marine Parade Dr,43.62297,-79.48121,633
loc1707273,423,13,Humberside Ave / Mavety St,43.66141,-79.46402,301
loc1707274,143,10,Bathurst St / Sheppard Ave W,43.75546,-79.43848,861
loc1707275,112,10,Carscadden Dr / Hearthstone Cres,43.76687,-79.44229,302
loc1707276,226,31,Crescent Town Rd / Dawes Rd,43.69652,-79.29731,223
loc1707277,142,9,Dolores Rd / Courage Ave,43.74529,-79.51285,301
loc1707278,123,25,Don Mills Rd / The Donway E / The Donway W,43.73222,-79.34211,901
loc1707279,233,34,Mission Dr / Lionel Heights Cres,43.7477,-79.31722,323
loc1707280,423,14,Chelsea Ave / Dundas St W,43.65821,-79.45296,333
loc1707281,123,34,Laurentide Dr / Tetbury Cres / Barnwood Crt,43.75315,-79.33909,301
loc1707282,442,11,Weston Rd / Clouston Ave,43.69471,-79.50638,651
loc1707283,325,28,Oak St / River St,43.66242,-79.35869,323
loc1707284,324,30,Ingham Ave / Bain Ave,43.67115,-79.35105,302
loc1707285,432,3,Bloor St W / Markland Dr,43.62929,-79.57983,323
loc1707286,433,5,The Queensway / Culnan Ave,43.62152,-79.52425,901
loc1707287,116,25,Leslie St / Farmstead Rd / Coldwater Rd,43.75485,-79.36041,303
loc1707288,132,15,Lawrence Ave W / Glenmount Ave / Brucewood Cres,43.71849,-79.43297,322
loc1707289,114,23,Yonge St / Athabaska Ave,43.79548,-79.41942,502
loc1707290,211,42,Crow Trl / Wingarden Crt,43.81198,-79.22676,303
loc1707291,423,14,Roncesvalles Ave / Dundas St W,43.65388,-79.45185,321
loc1707292,123,34,Karen Rd / Fenelon Dr,43.76289,-79.33877,323
loc1707293,323,30,Greenwood Ave / Ivy Ave,43.67347,-79.32907,301
loc1707294,234,44,Manse Rd / Coronation Dr,43.76446,-79.17373,303
loc1707295,325,27,Sherbourne St / Shuter St / Moss Park Trl,43.65616,-79.37012,323
loc1707296,311,22,Bryce Ave / Heath St W,43.6897,-79.39749,323
loc1707297,131,25,Mount Pleasant Rd / Ranleigh Ave,43.72864,-79.39769,301
loc1707298,342,17,Norman Ave / McRoberts Ave,43.67806,-79.45452,321
loc1707299,232,38,Brimley Rd / Haileybury Dr,43.75219,-79.25481,158
loc1707300,142,8,HWY 400 / 400 S Finch Ramp,43.76002,-79.53208,896
loc1707301,331,19,Dundas St W / Palmerston Ave,43.65179,-79.40849,301
loc1707302,142,9,Yatescastle Dr / Brady Cres,43.74093,-79.50715,302
loc1707303,143,10,Faywood Blvd / Laurelcrest Ave,43.74163,-79.44805,301
loc1707304,441,4,Longbourne Dr / Redgrave Dr,43.67909,-79.57021,301
loc1707305,311,22,Oaklands Ave / Cottingham St,43.67974,-79.39673,301
loc1707306,432,5,The Queensway / The West Mall,43.61231,-79.56268,151
loc1707307,324,30,Dundas St E / Boulton Ave,43.66318,-79.34822,303
